Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,23.190000534057617,24.3700008392334,23.020000457763672,23.979999542236328,22.654924392700195,5780000
2022-01-04,23.709999084472656,24.540000915527344,23.700000762939453,24.219999313354492,22.88166046142578,6141400
2022-01-05,24.219999313354492,24.479999542236328,22.860000610351562,22.8700008392334,21.60626220703125,4905800
2022-01-06,23.170000076293945,23.690000534057617,22.239999771118164,23.469999313354492,22.17310333251953,4171300
2022-01-07,23.1200008392334,23.559999465942383,22.940000534057617,23.200000762939453,21.918025970458984,2745500
2022-01-10,23.170000076293945,23.170000076293945,21.829999923706055,22.8700008392334,21.60626220703125,3833000
2022-01-11,22.979999542236328,23.729999542236328,22.790000915527344,23.65999984741211,22.35260581970215,3710800
2022-01-12,23.889999389648438,24.110000610351562,22.860000610351562,23.219999313354492,21.936920166015625,5459200
2022-01-13,23.489999771118164,24.200000762939453,23.34000015258789,23.450000762939453,22.15420913696289,5200800
2022-01-14,23.1299991607666,23.18000030517578,21.639999389648438,22.260000228881836,21.029964447021484,7108800
2022-01-18,21.860000610351562,22.469999313354492,21.510000228881836,22.030000686645508,20.81267547607422,5407900
2022-01-19,22.1299991607666,22.690000534057617,21.770000457763672,21.81999969482422,20.614280700683594,4127400
2022-01-20,21.920000076293945,22.6299991607666,20.81999969482422,20.899999618530273,19.7451171875,6163700
2022-01-21,20.639999389648438,20.780000686645508,19.639999389648438,20.0,18.894847869873047,7042900
2022-01-24,20.8700008392334,22.610000610351562,20.1299991607666,22.59000015258789,21.341733932495117,11178600
2022-01-25,21.90999984741211,22.899999618530273,21.829999923706055,22.549999237060547,21.303939819335938,5756200
2022-01-26,22.90999984741211,23.18000030517578,21.760000228881836,22.0,20.784332275390625,6240100
2022-01-27,22.350000381469727,22.8700008392334,21.700000762939453,21.920000076293945,20.70875358581543,4696600
2022-01-28,21.780000686645508,22.09000015258789,20.459999084472656,21.850000381469727,20.642623901367188,6047800
2022-01-31,21.719999313354492,22.5,21.559999465942383,22.5,21.256704330444336,4175200
2022-02-01,22.540000915527344,23.440000534057617,22.280000686645508,23.059999465942383,21.78575897216797,4693600
2022-02-02,23.190000534057617,23.270000457763672,21.860000610351562,22.09000015258789,20.869361877441406,3974600
2022-02-03,21.770000457763672,22.40999984741211,21.459999084472656,21.5,20.311960220336914,3587500
2022-02-04,21.5,22.170000076293945,21.200000762939453,22.0,20.784332275390625,4420000
2022-02-07,22.219999313354492,22.670000076293945,21.899999618530273,22.170000076293945,20.94493865966797,3534300
2022-02-08,22.34000015258789,23.450000762939453,22.260000228881836,23.020000457763672,21.747970581054688,3689800
2022-02-09,23.1200008392334,23.729999542236328,23.1200008392334,23.68000030517578,22.371501922607422,2980600
2022-02-10,23.420000076293945,24.190000534057617,23.020000457763672,23.209999084472656,21.927471160888672,3279600
2022-02-11,22.780000686645508,22.989999771118164,21.649999618530273,21.719999313354492,20.519805908203125,6597200
2022-02-14,21.649999618530273,21.969999313354492,21.209999084472656,21.510000228881836,20.321409225463867,5400100
2022-02-15,22.0,22.670000076293945,21.940000534057617,22.639999389648438,21.388967514038086,4979700
2022-02-16,21.969999313354492,22.899999618530273,21.969999313354492,22.649999618530273,21.398414611816406,5075900
2022-02-17,22.350000381469727,22.81999969482422,21.190000534057617,21.350000381469727,20.170251846313477,4164400
2022-02-18,21.18000030517578,22.059999465942383,21.09000015258789,21.610000610351562,20.415884017944336,5098900
2022-02-22,21.829999923706055,22.18000030517578,20.200000762939453,20.25,19.13103485107422,5914800
2022-02-23,20.3700008392334,20.5,19.389999389648438,19.559999465942383,18.479162216186523,7788400
2022-02-24,18.770000457763672,20.530000686645508,18.649999618530273,20.459999084472656,19.32942771911621,6051000
2022-02-25,20.5,20.899999618530273,20.15999984741211,20.8799991607666,19.726221084594727,3904800
