Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,88.68000030517578,89.97000122070312,88.38999938964844,89.56999969482422,87.05110168457031,2673800
2022-01-04,89.56999969482422,92.02999877929688,89.55000305175781,91.41999816894531,88.84907531738281,2702700
2022-01-05,91.41999816894531,91.91999816894531,89.9800033569336,90.0199966430664,87.48844909667969,2523700
2022-01-06,90.08999633789062,90.69999694824219,87.98999786376953,88.2300033569336,85.7488021850586,3207600
2022-01-07,88.16999816894531,88.16999816894531,86.9800033569336,87.41999816894531,84.96157836914062,2755000
2022-01-10,85.93000030517578,86.75,84.88999938964844,86.68000030517578,84.24237823486328,3504400
2022-01-11,86.5,88.02999877929688,85.5199966430664,87.97000122070312,85.49610137939453,2797400
2022-01-12,88.44000244140625,89.61000061035156,87.62000274658203,88.06999969482422,85.59329223632812,2858300
2022-01-13,88.11000061035156,88.4800033569336,87.0199966430664,87.19999694824219,84.74775695800781,2556600
2022-01-14,86.0,87.30999755859375,85.97000122070312,87.19999694824219,84.74775695800781,2327000
2022-01-18,85.5199966430664,86.80000305175781,85.38999938964844,86.19000244140625,83.76615905761719,2345900
2022-01-19,86.26000213623047,87.02999877929688,85.9000015258789,86.04000091552734,83.62037658691406,2626000
2022-01-20,86.27999877929688,87.55999755859375,85.62000274658203,85.69000244140625,83.28022766113281,2453400
2022-01-21,86.16999816894531,86.93000030517578,84.12999725341797,84.26000213623047,81.89044189453125,4225700
2022-01-24,84.91999816894531,85.19999694824219,81.79000091552734,85.0999984741211,82.7068099975586,5056100
2022-01-25,83.95999908447266,84.1500015258789,82.06999969482422,82.25,79.93696594238281,3805900
2022-01-26,82.66999816894531,84.06999969482422,80.97000122070312,81.83000183105469,79.52877044677734,2866600
2022-01-27,82.31999969482422,83.93000030517578,81.30000305175781,81.79000091552734,79.4898910522461,2837800
2022-01-28,81.79000091552734,84.47000122070312,81.2300033569336,84.44000244140625,82.06538391113281,2491400
2022-01-31,84.18000030517578,85.58999633789062,83.69000244140625,85.41999816894531,83.017822265625,4080700
2022-02-01,85.37999725341797,86.54000091552734,84.79000091552734,86.41999816894531,83.98969268798828,3224300
2022-02-02,86.3499984741211,88.43000030517578,86.29000091552734,88.23999786376953,85.75851440429688,4075600
2022-02-03,87.23999786376953,87.55999755859375,84.2699966430664,86.05999755859375,83.63981628417969,3680600
2022-02-04,85.55999755859375,87.19999694824219,84.86000061035156,86.81999969482422,84.3784408569336,3105500
2022-02-07,87.19000244140625,88.52999877929688,86.20999908447266,87.73999786376953,85.27257537841797,3003400
2022-02-08,87.73999786376953,89.44000244140625,87.54000091552734,89.16999816894531,86.66236114501953,2786300
2022-02-09,90.05000305175781,91.87000274658203,89.8499984741211,91.69000244140625,89.11150360107422,3760600
2022-02-10,90.0,92.44000244140625,89.6500015258789,90.25,87.71199035644531,3886200
2022-02-11,90.23999786376953,90.5199966430664,87.04000091552734,87.33999633789062,84.88381958007812,3480500
2022-02-14,87.4000015258789,87.54000091552734,84.9800033569336,86.23999786376953,83.81475067138672,3006700
